,APD,BLDP.TO,LONN.S,ITM.L,SQM,AIRP.PA,PH,RB.L,RIO.L,DXCM.O,AAPL.O,GPN,ITRI.O,NVDA.O,MSFT.O,NESN.S,ROG.S,AZN.L,ASML.AS,SAPG.DE,DGE.L,UNA.AS,ALVG.DE,OREP.PA,IBE.MC,SASY.PA,LVMH.PA,TOTF.PA,NOVOb.CO,ULVR.L,ZURN.S,SCHN.PA,BASFn.DE,ADSGn.DE,REL.L,SGEF.PA,PRTP.PA,DANO.PA,NG.L,PHG.AS,VOD.L,ABI.BR,PRU.L,ABBN.S,ESLX.PA,PERP.PA,GIVN.S,ITX.MC,MUVGn.DE,LSE.L,DB1Gn.DE,CPG.L,AD.AS,EXPN.L,SRENH.S,HRMS.PA,IFXGn.DE,ATCOa.ST,SIKA.S,BBVA.MC,EONGn.DE,INVEb.ST,DSMN.AS,HEIN.AS,BARC.L,ENGIE.PA,WLSNc.AS,KNEBV.HE,DSV.CO,VIV.PA,VOLVb.ST,DAST.PA,NDASE.ST,NOKIA.HE,BMWG.DE,ASSAb.ST,INGC.PA
9/30/2011,-0.331225495,-0.330302521,-0.234214479,-0.418768787,-0.348787626,-0.245068897,-0.478336445,-0.201465582,-0.368602756,-0.47952972,-0.10151176,-0.324516932,-0.394264623,-0.378317237,-0.178477932,-0.134074723,-0.108586325,-0.278290407,-0.260760534,-0.243273518,-0.200310977,-0.149788089,-0.342990969,-0.296829381,-0.282529008,-0.273182038,-0.283978045,-0.294056402,-0.28887886,-0.141520792,-0.313253947,-0.422384515,-0.410070742,-0.323951142,-0.27117594,-0.378887344,-0.254253529,-0.219707402,-0.153258752,-0.313422468,-0.099810005,-0.218619345,-0.287037981,-0.350601852,-0.242079875,-0.257889228,-0.132233534,-0.250004374,-0.261256423,-0.33055971,-0.198602676,-0.235275432,-0.199918846,-0.255107389,-0.23608346,-0.080497082,-0.502674198,-0.436843049,-0.250152533,-0.333991765,-0.287717995,-0.360541777,-0.410703739,-0.220516791,-0.439454371,-0.332261209,-0.316085586,-0.325088187,-0.310271272,-0.326811705,-0.485246954,-0.226682717,-0.315494991,-0.337604558,-0.322578456,-0.313133304,-0.504601145
10/31/2011,0.170804,0.182182281,-0.055038049,0.224978062,0.288811317,0.136871324,0.222869855,0.13281786,0.155719936,0.230160354,0.204629863,0.167263903,0.121201598,0.231850129,0.17341991,0.077966976,0.127962604,0.17422653,0.175160434,0.085247059,0.15527602,0.15131429,-0.08270633,0.079467232,0.026770945,0.143101172,0.139121036,0.070305862,0.114023147,0.155736953,0.090829216,0.059790619,-0.018678142,0.093171561,0.120817911,0.118355583,0.112759404,0.113121936,0.175529288,-0.001592931,0.094271478,0.143600139,0.05410226,0.040821995,0.204522377,0.102969527,0.020539875,0.146678255,0.033648419,0.139845235,-0.034234654,0.133745407,0.056850033,0.095382902,0.010751382,0.299271961,0.0623377,0.19974897,0.080482172,-0.010798826,-0.084600658,0.13572065,0.068751384,0.021060165,-0.042299996,0.110079403,0.08760187,0.190586263,0.058694766,0.146362835,0.055999532,0.134758286,0.07858271,0.323833473,0.034973163,0.157637314,0.277748933
11/30/2011,0.066045974,0.012178946,0.117354814,0.179648006,-0.114793511,0.042524606,0.038963832,0.082869903,-0.092285711,0.128949162,0.060408241,0.045972029,-0.047489995,0.119137538,0.098687075,0.018330858,0.041077825,0.101157369,0.136923508,0.110698102,0.076598605,0.04478587,0.214927228,0.065162758,0.154174642,0.032148073,-0.011982428,0.105773207,0.002592993,0.048713349,0.151409544,0.107962219,0.124000797,0.071365262,0.092625427,0.020783463,-0.054530995,0.013762152,0.075873184,0.083194761,0.104977122,0.082148444,0.076878236,0.010568951,0.003622674,0.072474708,-0.054173114,0.124550839,0.174360877,-0.033489209,-0.051100398,0.026019206,0.142878277,0.104187994,0.175823355,-0.10913195,0.126122632,-0.024514634,-0.030936435,0.167705646,0.268256825,0.064674041,0.114386761,-3.76E-05,0.141913882,0.205472089,0.032315286,0.002695544,0.007900344,0.04783355,0.033512081,0.032942331,0.057821983,0.029013087,-0.009939071,0.025870704,0.036707372
12/30/2011,0.05259861,0.06906586,-0.018198864,-0.038793848,0.130103629,0.00581207,0.203350276,-0.011861975,0.120295708,-0.511725004,0.035386402,0.077917996,0.140574682,0.037218951,-0.004863588,0.00098668,-0.031880732,0.018800636,0.138622102,0.120163728,0.04505602,0.043198042,-0.005199735,0.034616621,-0.05154918,-0.002685662,0.085610186,0.076231288,0.103845925,0.029860755,0.024403855,-0.100024771,0.031389323,0.081752519,0.08387722,0.0286974,0.100947993,0.057950792,-0.012509826,0.082396124,0.022578166,0.013333334,0.063141923,0.030453023,0.002743873,0.086812878,0.076165832,0.025999928,-0.039424079,0.126854679,0.066599908,0.087714828,0.033394195,0.089571161,0.057182721,0.115917582,0.129802706,0.092170096,-0.043847715,-0.041823867,-0.028560799,0.041636995,0.083164796,0.035375757,0.083044483,-0.134398165,0.062829434,0.091926384,0.124131498,-0.008865437,0.116243027,0.097117787,0.017048054,0.122900979,0.175924329,0.129772221,0.044842475
1/31/2012,-0.009476154,-0.070185841,0.049271049,0.197795545,-0.012809965,0.026865801,0.012136247,-0.015191092,-0.035621558,0.12263429,-0.00198282,-0.009788393,-0.003875472,0.053750727,-0.020813716,0.018564285,0.046776065,-0.014388168,0.03204549,-0.005599353,0.04662877,0.033680776,0.053757166,0.025934532,0.010299855,0.075165473,0.001345137,0.047528821,0.073032866,0.026486788,0.046611331,0.046902355,0.064857482,0.009398924,-0.064439681,-0.017938932,0.035503381,0.008203087,-0.017465148,0.049580993,0.020932956,0.113209782,0.0448498,0.044008275,0.001309419,0.03564941,0.049707202,-0.022057291,0.014190697,-0.070382689,0.037429556,0.037306932,0.043387479,0.056607577,0.01476647,-0.08228583,-0.063788541,0.067638156,0.082370997,0.07852051,0.04759346,0.008618215,-0.043510246,0.027830881,0.047278852,0.017625986,0.013625423,0.024780924,0.001752915,0.066370392,-0.04853499,0.030642242,-0.041314404,-0.218231625,-0.044952781,0.045774079,0.025500262
2/29/2012,0.065958579,-0.112191914,0.009569451,-0.020490899,0.008711347,0.012048034,-0.020193416,0.035188744,0.009273359,0.110908923,0.11536487,0.064776706,0.0305069,-0.009193504,0.126577962,0.044493851,0.099090903,0.058765549,0.009642391,-0.053649805,0.049964496,0.011773258,-0.095450206,0.000157853,-0.095918882,0.042789308,-0.071202233,0.010074399,0.043845106,0.014499491,0.02415462,0.007005999,0.017414493,0.000951568,0.011519537,-0.007220126,-0.018868359,-0.027693402,0.015441111,-0.003644846,0.058121842,0.017561318,0.005296662,0.054731693,0.020356908,0.006307724,0.038287739,-0.022915319,-0.032107243,-0.049017381,-0.096741767,0.042243385,0.035204556,0.038566956,-0.022024148,0.004965403,-0.000830534,-0.073680343,0.036533743,-0.073959105,-0.045859398,-0.019384842,0.001778726,0.016644748,0.010357488,-0.030096078,-0.025089739,-0.045915078,-0.022706614,-0.03860262,-0.005258674,0.000774402,0.022003763,0.108524802,-0.02190614,-0.071046299,-0.080446284
3/30/2012,-0.004327321,0.129541742,-0.127243227,0.098549136,0.01630766,0.025148133,0.075889088,0.016240061,0.138600073,0.235768147,0.057767481,0.040005911,0.069660189,0.032781755,0.030329005,-0.00836825,-0.02028966,-0.030587451,0.053869728,0.124149165,0.024683488,-0.046436107,0.180648991,0.008448535,0.016711788,0.000319486,0.135634889,0.018710077,0.097115702,-0.055420657,0.071329867,0.121833537,0.080172401,0.101777015,0.025793811,0.083130913,0.090504313,0.00770879,0.038539583,0.007737133,-0.042195183,0.048423025,0.116913155,0.068267971,0.018808717,0.046438793,0.01131874,0.062367704,0.138168982,0.167187512,0.188596062,0.024764503,0.009910355,0.054736623,0.102755669,0.118547049,0.203720136,0.195584119,0.110783007,0.147829137,0.00588047,0.117806779,0.10648628,0.002856991,0.222800807,0.027722423,0.061230626,0.050830472,0.096113248,-0.026638277,0.223160581,0.024670577,0.088734466,-0.146726428,0.217380873,0.160289745,0.135061737
4/30/2012,0.01049299,0.112828122,-0.088353119,0.03029615,-0.012369358,0.009413683,0.005535051,0.039904669,-0.124692289,-0.122469653,0.129568342,0.014544536,0.077858364,-0.056545199,0.047656777,0.03936435,-0.009987599,-0.05624835,-0.00822632,0.065864621,0.033860454,-0.001886843,0.011477548,0.070531008,-0.04722501,0.016616118,0.023513809,0.031500837,0.051503855,0.000164783,0.003045467,0.06254956,0.073115017,0.030335708,0.012233311,0.067252604,0.017312647,0.054494349,0.005941826,-0.019990148,-0.024336472,0.03756325,-0.013528578,-0.057457055,0.085708273,0.045615829,-0.041948121,0.015451604,0.010903704,-0.038140077,-0.019768836,0.013162856,-0.032802312,0.014450749,0.018605188,0.046352319,-0.012235744,0.004444467,-0.006039274,-0.082961424,0.003318339,0.034315441,0.04894552,0.088395089,0.063986086,-0.081647014,0.010682967,0.031186447,0.086031526,-0.137514703,0.00654075,-0.02383303,0.053396509,-0.000938534,0.01566251,0.060892187,0.124867393
5/31/2012,0.0098106,-0.020038207,0.011533661,0.38137674,0.019804305,0.031087714,-0.033925935,0.017652988,0.039190839,0.017111574,0.13910369,-0.123129387,0.005107682,0.021556555,0.005709196,0.02482397,0.009987599,-0.004868041,0.119469634,0.032983272,0.013464856,0.026153008,0.005803607,0.047895947,-0.055465159,0.021170043,0.024654352,-0.081026248,0.023663184,0.025877539,-0.01004156,-0.038288043,0.01269764,0.02538406,0.047932584,-0.01751558,0.028678932,0.022434554,-0.007730993,-0.035123239,0.027317165,0.076122439,0.060096274,0.00643089,0.100652881,-0.003709716,0.052583541,0.066726521,0.050000961,0.150342124,0.077511926,0.048080657,0.047112543,0.068769559,0.070282362,-0.104349133,0.038673988,-0.022955415,-0.006583969,-0.115614358,0.04230533,0.020356775,0.011092855,0.044734385,-0.066477687,-0.0094531,0.003117065,-0.054061537,-0.00784952,-0.014626481,0.026755191,0.098928706,-0.053562169,0.042431082,-0.022129098,0.07348362,0.013621709
6/29/2012,-0.059395749,-0.058323807,-0.115343881,-0.031535537,-0.016540386,-0.040485411,0.002741839,0.019739838,-0.077032948,-0.032940515,-0.064579439,-0.011079117,-0.113372105,-0.18828168,-0.033920669,-0.031127458,-0.009987599,-0.017267232,-0.016040342,-0.103067267,0.056992407,0.012537123,-0.077857033,-0.001347102,-0.171704909,-0.013635736,-0.037271315,-0.086839605,0.024311895,0.025842466,-0.030291848,-0.063601539,-0.123863354,0.026027472,-0.075621565,-0.098958773,-0.062546532,0.029364755,0.060497947,-0.049106563,0.001783888,0.03974721,-0.026814417,-0.133531393,-0.010430288,0.018885785,-0.024803977,-0.080120787,-0.065556311,-0.001117935,-0.141493645,-0.021851559,-0.093120282,-0.001991014,0.003430535,0.054460479,-0.105562727,-0.087141115,-0.026778119,-0.106722253,-0.129512303,-0.12994302,-0.029612378,-0.016884232,-0.102351897,-0.127778952,-0.107450316,0.097322555,-0.02688911,-0.039410456,-0.123854363,0.038970701,-0.065601986,-0.527732739,0.009856871,-0.082278773,0.031882666
7/31/2012,-0.032570328,-0.063014838,-0.218922254,-0.272910598,-0.029568617,-0.031018792,0.000260338,-0.02402561,-0.11278222,0.181909379,0.060573063,-0.00293939,-0.051176696,0.013248272,0.008546514,-0.01089929,-0.035763709,-0.014305048,0.016884145,-0.055778697,-0.003461278,-0.035224647,-0.151126021,-0.019087364,-0.059114473,-0.059221657,-0.066270797,-0.038634707,-0.066065275,-0.026571573,-0.092825706,-0.072870876,-0.061570855,-0.077411298,-0.034141002,-0.078888826,-0.075690662,-0.065362877,-0.007296806,0.003951887,-0.000836387,-0.054775397,-0.040827967,-0.054576101,0.07023186,-0.024212938,0.045195976,-0.009077473,-0.060433646,-0.046523531,-0.141584086,-0.000591789,-0.057543788,-0.033650564,-0.059982705,-0.041492891,-0.133705881,-0.062906753,-0.041017734,-0.027592776,-0.098893297,-0.048168299,-0.100044227,-0.089950915,-0.089662776,-0.056504767,-0.087119593,-0.034523843,-0.09197858,0.04108566,-0.085880287,-0.000352479,-0.038444836,-0.016993703,-0.174942125,-0.066275982,-0.084183959
8/31/2012,0.009192113,-0.022349556,0.228173892,0.1259376,0.088902013,0.014217498,-0.101377007,0.033546739,0.079421068,0.14260606,0.062664703,0.03992237,0.151471889,0.061591683,0.010083904,0.070513784,0.085330294,0.1160735,0.090598682,0.016094394,0.070166788,0.042384238,0.077211772,0.003029561,0.015232275,0.091003644,-0.023459553,0.040343071,0.119684979,0.065495094,0.061587521,-0.016866098,-0.009631951,-0.016164629,0.074416056,0.078238515,-0.047844133,-0.036937616,0.066706644,0.096746954,0.09445657,0.14717055,0.093829768,0.01153859,0.005997267,0.039348759,0.01944956,0.18075475,0.110726214,0.052571435,0.089181771,0.049286895,0.05820063,0.044408148,0.074432595,-0.108669281,-0.185416429,0.065407583,0.020985435,0.002523579,0.194496556,0.095689768,0.00111254,0.094553658,-0.121210098,0.096013355,0.071763289,0.105227861,0.026798547,0.091243279,-0.003089356,0.039638719,0.126285436,-0.45546719,-0.037461303,0.098693792,0.150460418
9/28/2012,0.055852978,-0.056404133,0.049745462,-0.092035106,0.026437982,0.08847774,0.120571279,0.017315417,0.059948917,-0.09809987,0.015576559,-0.014033963,0.02122878,0.11123104,0.024918584,0.015202996,0.034040845,0.02940002,0.098269065,0.127960031,0.026456565,0.055361191,0.0988973,0.092760384,-0.057562208,0.108122823,0.113267032,0.102310306,0.046460804,0.066357145,0.0487235,0.143429789,0.103790928,0.072574957,0.080607037,-0.007704513,0.150131678,0.011756361,-0.000604064,0.149119581,0.038493799,0.055465251,0.074275568,0.110319519,-0.061549815,0.070969219,-0.011299555,0.091714322,0.045083012,-0.012383503,-0.039203958,0.070685423,0.052576477,0.020792357,0.0437544,-0.005360105,0.116638709,0.113337108,-0.025345115,0.102171775,0.024099762,0.097569736,0.021509434,0.044547721,0.083404214,0.092325468,0.109888028,0.026356483,0.108627495,0.060066907,0.159641359,0.057259088,0.102878653,0.356029457,0.061095431,0.103922831,0.044421941
10/31/2012,-0.0423001,-0.136522703,0.054433719,-0.13099307,0.007364627,0.015965042,-0.007650742,0.002973896,-0.052740238,0.09883119,0.041625204,-0.046350905,0.030017352,-0.081863564,-0.021117574,-0.021178259,0.00460565,-0.043620199,-0.063467593,0.041119786,-0.03065674,-0.0187925,0.101641454,-0.028926019,0.151882846,0.009945135,-0.034923825,0.035060563,-0.028233451,-0.026370612,0.063287739,0.059693676,0.081120868,0.037548326,0.054721416,0.056262821,-0.012935909,-0.014204877,-0.024845469,0.023449792,-0.101840148,-0.013191812,0.014813541,0.026472962,0.061497483,-0.021164687,-0.037490609,-0.014027939,0.033144598,0.042266732,0.099695345,-0.018016895,-0.006822686,0.021425084,-0.000808081,-0.052845205,0.001500378,-0.03471973,0.060399711,0.154156728,0.0912062,-0.018232356,0.008807606,-0.010559894,0.185476942,0.015364755,0.05101886,0.016220127,0.005462275,0.00873557,0.021032362,-0.01943831,-0.017457463,0.039611984,0.012150816,-0.01631848,-0.042205483
11/30/2012,-0.020872458,-0.244644106,-0.008976337,-0.378703774,-0.052491743,-0.035445094,-0.062403503,-0.00768361,-0.02433576,-0.013576735,-0.06576179,0.008066536,-0.074175338,-0.077322599,-0.056759727,0.048463953,0.046572231,-0.022596698,-0.05010503,-0.003989098,0.048098062,0.0259058,-0.031883615,-0.005392936,0.027752207,-0.014191316,-0.019468974,-0.073779674,0.029530117,0.024105987,-0.002088119,-0.087957106,-0.01980822,0.047393177,0.002019988,-0.091578676,0.046872434,-0.023688315,0.011955818,-0.003056626,-0.001712363,0.027517668,0.024822074,-0.015686596,-0.044979469,0.011689827,0.043963123,0.115120992,0.014548857,-0.119245144,-0.080785917,-0.030257117,-0.047494591,0.044098734,0.031041092,-0.002192919,-0.13281012,-0.046931083,-0.041464875,-0.099377288,-0.072890354,-0.007066902,-0.024138413,0.125712601,0.061402189,-0.137433449,0.002255982,0.095539785,-0.039525022,-0.033543467,-0.012482078,0.036282964,-0.048228328,-0.123628223,-0.002766838,-0.009982673,-0.06714534
12/28/2012,-0.009469328,-0.124436172,-0.073942844,0.116568148,-0.019020696,-0.034228747,-0.011481001,0.041249407,-0.001125595,-0.08406132,-0.147138733,-0.028585521,-0.069703205,-0.077903266,-0.071922988,-0.023938411,-0.013800937,-0.003692213,0.05851527,0.030882364,0.023320307,0.015665091,0.026133898,0.023934217,0.033240857,0.018036535,0.018066347,-0.02086146,-0.011345825,0.0116755,-0.030131709,0.024583897,-0.016187786,-0.050568008,0.026467219,-0.042416395,0.031597202,0.019199315,0.002214313,0.060452783,-0.084977232,-0.03609839,0.024054071,-0.036806915,0.017437175,-0.047154563,-0.010810916,0.021002157,0.032071182,0.019627929,0.007289378,0.02542015,-0.007081467,-0.01639698,0.040696595,0.028617271,0.09073226,0.077496576,0.036826886,0.045684549,-0.25095531,-0.010228144,0.058011148,0.007467273,0.021082111,-0.047820258,-0.022957164,-0.019494404,0.036064325,0.020700921,-0.029965913,0.007702215,-0.066091192,0.093394642,0.04131995,0.072468541,0.000738528
1/31/2013,-0.000810875,-0.12106555,0.123570948,-0.243894121,-0.028447138,0.050191738,0.04474437,0.027769751,0.104970487,0.041778386,-0.081085419,0.03703094,0.103700114,0.057766051,-0.030435896,0.007490672,0.036566147,0.014582155,0.068818035,0.085871996,0.003668391,0.038209195,0.092932544,0.049252199,0.023262706,0.060251801,0.096695232,0.054213359,0.011026223,0.029679465,0.031802553,0.120335515,0.127803174,0.070718191,0.006233731,0.094833531,0.048054297,0.02688835,0.011023791,0.010156999,-0.008637639,0.035444238,0.002467305,0.096534333,0.085104685,0.067085853,0.046717625,0.040070141,0.057200084,0.089885147,0.07912004,0.044629688,0.066995034,-0.036160907,-0.016692345,0.029196267,0.050825344,0.040467077,0.094088547,0.090410745,0.000489304,0.122428368,0.100873425,0.01194875,0.063866376,-0.078915888,0.056824196,0.027424978,0.066771225,0.079434963,0.027995039,0.043906843,0.026719908,0.317217229,0.129796909,0.028478109,0.09933102
2/28/2013,0.090420979,0.122753913,0.136336444,-0.066056718,0.037466803,0.001636932,0.134049331,0.05085077,0.032652109,0.127200937,-0.000720618,0.142670375,0.029633957,-0.015250935,0.034956575,0.050131758,0.066846948,0.050845077,0.099079417,-0.0182887,0.004627745,0.018394705,0.031423839,0.071936703,0.077280513,0.034630016,0.055877961,0.026651886,0.092066919,5.03E-06,0.068937222,0.027908961,0.046024428,0.068266133,0.0916317,0.093002202,0.134301985,0.024655207,-0.035212406,0.083990601,0.005581255,0.031204883,0.055206683,0.045746022,0.012003218,0.066993179,0.041651526,0.051020579,0.019681677,0.1054606,0.078934506,0.023440989,0.082121862,0.071294116,0.066592646,0.083566526,0.172208251,0.092640224,0.065067295,0.163808,0.009376943,0.103958089,0.053029328,0.052347513,0.150123448,0.032095771,0.040242071,0.039980208,0.073981502,0.016478367,0.034717962,0.002125219,0.113169233,0.146207514,0.05252118,0.06265919,0.118307464
3/27/2013,-0.015088119,-0.009408267,0.0588405,0.341900793,-0.044723768,-0.028900483,0.012385847,0.030364154,0.028206418,-0.027341506,-0.08424529,-0.018288122,-0.048092923,0.029899387,0.013490422,-0.006329135,0.028658088,-0.088515472,0.062303172,0.017338953,0.006994522,0.005260312,-0.01765452,0.013665341,-0.075873926,-0.012831547,-0.081383436,-0.052751095,-0.036167103,0.023011939,0.013542478,-0.020842023,-0.037468909,-0.030295879,-0.043222688,-0.065124408,0.004862069,-0.000680209,-0.034492133,0.053194106,-0.004259868,0.023236251,-0.023417091,0.055830749,-0.039317896,0.031120566,0.089413134,-0.029044395,-0.006270472,0.09839522,0.008275057,-0.006957563,0.004783733,-0.046238217,0.055008646,0.026940382,-0.076239626,0.026488049,0.027375162,-0.034508573,-0.0637429,0.077651635,-0.031441859,0.05898099,0.032587262,-0.056638815,-0.027886709,0.097368791,-0.034073455,-0.091977807,0.076203079,-0.005360419,0.130296573,-0.132364328,-0.034618235,0.041027306,0.006137071
4/30/2013,0.029481062,0.749264157,0.045985113,0.144108771,-0.003468358,0.054649724,0.024500139,0.068114585,-0.13217428,0.127789637,0.003318774,-0.027866336,0.085797281,0.012650369,0.02902863,0.082968825,0.053118223,0.042281296,-0.02654967,0.070639355,0.043817714,0.042656547,0.06208028,0.08756865,0.061518599,0.047968235,0.01442695,0.021926926,-0.002189912,0.058632391,0.024298842,0.080552137,0.037232886,0.142672396,0.099665409,-0.004530247,0.096559931,0.084875688,0.069716744,0.012685679,0.100256174,0.061250443,0.166348265,0.03586982,0.151188525,0.045003207,0.112613494,-0.010733726,0.100386252,0.024306395,0.050498991,0.073773131,0.058674981,0.079645038,0.052139819,0.012932503,0.027658963,0.001104018,0.002568495,-0.004892378,-0.017758454,0.027814093,0.009199222,0.070556559,-0.040316943,-0.005680694,0.107012249,-0.055466941,0.007195502,0.021980105,0.026315284,0.074123091,0.026557502,-0.133229127,-0.024976333,0.030557851,-0.055157547
5/31/2013,-0.050110173,-0.599078526,-0.054423982,-0.089838908,-0.125886031,-0.067860553,-0.104848279,-0.01804641,-0.143483189,-0.060413645,-0.137597388,-0.063160745,-0.066650443,0.00439298,0.011314526,-0.06254392,0.034947963,0.072735447,-0.041228066,-0.098081095,-0.024762461,-0.005585706,-0.064401501,-0.015474941,-0.095167653,0.040528327,-0.107319603,-0.102488794,-0.018737227,0.003647728,-0.105944165,-0.119107504,-0.134035821,-0.064177597,0.001114495,-0.039608156,-0.084886832,-0.007198173,0.06671093,-0.058836088,0.017531858,-0.007930579,-0.095484167,-0.072077298,-0.082040381,-0.091656562,-0.09457874,-0.096159167,-0.011486541,-0.073299687,-0.124383121,-0.01865699,0.010302946,-0.044672229,-0.109298233,-0.026760331,-0.185747743,-0.092729547,-0.092194048,-0.113404856,0.026023776,-0.079321974,0.021496254,-0.064286801,-0.057958335,0.049069792,0.010818628,-0.055066385,-0.095654592,-0.008468937,-0.171256111,-0.046234872,-0.053210727,0.012245268,-0.085287518,-0.049196212,-0.005679223
6/28/2013,0.139828707,0.427675561,0.227878088,-0.024450649,0.013749078,0.099975723,0.179445002,0.070308651,0.076509236,0.354240929,0.126774006,0.091172205,0.03187803,0.193642452,0.229022537,0.040386441,0.112914428,0.062810128,0.205692279,0.081367001,0.065471992,0.071246825,0.171203691,0.15182728,0.1571172,0.096012438,0.192006582,0.147989828,0.07036131,0.071504908,0.080491699,0.17936557,0.169064805,0.170875071,0.044882478,0.13686946,0.103034511,0.094873393,0.099345216,0.051886895,0.088566608,0.030003161,0.198151048,0.087716991,0.138380816,0.063114673,0.119469628,0.104250186,0.021980807,0.133938861,0.06321454,0.125000182,0.091601041,0.162895301,0.025497132,0.139768067,0.230622248,0.086090658,0.127477002,0.100982959,0.015474937,0.139722789,0.06425972,0.047746169,0.141484072,0.095705812,0.021013105,0.22769087,0.080388383,0.003458949,0.156833417,0.090426495,0.143701854,0.135550083,0.157111974,0.116992728,0.223614762
7/31/2013,-0.040241818,0.320883255,-0.086643392,0.178593025,-0.222629077,-0.069368202,-0.099819162,-0.056963072,-0.128270029,-0.046424086,-0.098735646,-0.07020238,-0.064202717,-0.071824723,-0.083938803,-0.098002374,-0.132734897,-0.107309383,-0.09731277,-0.138706582,-0.12056083,-0.125281426,-0.150751922,-0.12966783,-0.071531099,-0.115902902,-0.188347517,-0.103993942,-0.14522851,-0.135906025,-0.093081039,-0.146080355,-0.101539085,-0.125396479,-0.089250705,-0.066519284,-0.165678744,-0.065923419,-0.16683011,-0.086319195,-0.148443716,-0.133372862,-0.164191664,-0.098235495,-0.139052421,-0.133929709,-0.068086972,-0.114147818,-0.087541658,-0.091925921,-0.000638172,-0.121154466,-0.121809577,-0.168177964,-0.056829385,-0.178732569,-0.096858365,-0.174852182,0.035276311,-0.151194082,-0.084706291,-0.161506308,-0.006210521,-0.156022278,-0.158350894,-0.129281354,-0.095886029,-0.126764918,-0.047109217,-0.102904354,-0.129956272,0.007295318,-0.15693123,0.001915214,-0.157994744,-0.092910202,-0.064056086
8/30/2013,0.0624184,0.258292073,0.091355619,-0.079498231,-0.039250203,0.063452549,0.080031154,-0.008035202,0.112171805,0.103243025,0.013510549,0.074662534,0.01974364,-0.014002379,-0.04408976,0.03082158,0.050132475,0.053069599,0.146014443,0.008204783,0.088566568,0.055089516,0.110449789,0.043130217,0.007772412,0.035488706,0.079144214,0.096016797,0.066411432,0.058289418,0.067358654,0.052397894,0.01214913,0.064492221,0.098604455,0.083171592,0.117432414,0.028435754,0.045369395,0.123155083,0.089675556,0.014594093,0.100281524,0.072344081,0.021771947,0.032170046,0.073622771,0.060466248,0.067529647,0.161736667,0.132012496,0.063806688,0.107339079,0.100319231,0.087134735,0.084386334,0.164634562,0.085247867,0.003579244,0.05690977,0.020652296,0.130849862,0.083114935,0.057575878,0.130422217,0.073433802,0.119696834,-0.085776932,0.092727209,0.132922075,0.063476687,0.057620787,0.137210571,0.018126766,0.12555585,0.142162697,0.054841068
9/30/2013,-0.003193794,-0.255876207,-0.084024207,-0.171828843,-0.422558872,0.037769641,-0.022765163,-0.024394174,0.000854276,0.125759056,0.167897996,-0.034638272,-0.14330325,0.032500143,-0.020193441,-0.018541442,0.028158857,-0.027861283,0.012361474,0.017584565,-0.005753805,-0.055106491,-0.039565598,-0.013716829,0.044672409,-0.052744069,0.064213788,0.016938493,0.048338931,-0.074139717,-0.057692683,0.05049893,-0.043764262,-0.003899785,0.013309394,0.011708417,0.068420835,0.009389884,-0.027374813,0.003364291,-0.009950822,0.073685328,-0.01938718,-0.041114777,0.078385384,0.042333722,0.007072721,0.023533925,-0.035982335,0.012246078,-0.019360731,-0.009175167,-0.031260925,-0.028873573,-0.029606293,-0.01740595,-0.044380582,0.011492235,0.033186727,0.0880349,-0.046498291,-0.062665443,0.067104414,0.022239782,-0.123130923,0.039245186,0.028161864,0.04488277,-0.014559315,-0.016569553,-0.003426088,-0.005026295,-0.054012308,-0.024796608,0.014376792,-0.060294878,0.03444933
10/31/2013,0.042388738,-0.121756218,0.085366489,0.179974784,0.211205134,0.015280757,0.031591577,0.023779624,0.048970435,0.04661724,-0.035936676,0.01095978,0.104103204,0.037483362,0.022793702,0.032028358,0.009629549,0.020283331,0.051016273,-0.028292461,0.037774848,0.014771397,0.03138088,0.019852721,0.02065728,-0.015484648,0.047911403,0.046255307,-0.034842251,0.03509931,-0.01729636,0.076689303,0.073339257,-0.050145597,0.052634997,0.052726972,-0.041950793,-0.015005008,0.021252861,0.030437636,0.107626397,0.021338301,0.057872913,0.054606492,-0.070876636,0.012387613,0.04366837,0.116472575,0.016985642,0.007357855,0.030702892,-0.016945329,0.058140341,0.056473371,0.051747419,0.044991257,0.094271502,0.082468304,0.033607089,0.11965847,0.102957437,0.05248818,0.007510032,-0.006897767,0.030520336,0.112084045,0.03815742,0.087184427,0.094934094,0.073936529,0.069523412,-0.020654358,-0.008339908,0.480139032,0.083695931,0.082173314,-0.036595082
